Year Created,TotalVotes,TotalComments,TotalViews
2017,15.714073983528657,0.9092700964138921,1815.463260348068
2018,163.91666806588645,1.3343351747065837,2819.334402337257
2019,41.68701371429933,1.3133199089685084,1744.5923242818164
2020,19.404636479115297,0.9685919948192981,1015.4259446063414
2021,14.109396318130763,1.3653566691838586,715.5514934986642
2022,13.045862294302857,0.8416160563727842,409.5720265595511
2023,9.081972847568311,0.6325467389043152,349.5995559012672
2024,7.306371170231741,0.4832985744275071,175.8190730348641
